,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid
151,486.494600058,0.00249981880188,0.00239992141724,469.677400112,0.0215001106262,0.488899946213,exp1,panther.net,pilot.0002,rp.session.radical.mingtha.017034.0002,unit.000039
152,331.562999964,0.00169992446899,0.00139999389648,293.731400013,0.0215001106262,0.488199949265,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000040
153,282.377300024,0.00170016288757,0.00169992446899,299.895900011,0.0215001106262,0.487599849701,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000041
154,304.496399879,0.00180006027222,0.00290012359619,289.676699877,0.0215001106262,0.486899852753,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000042
155,480.407999992,0.00240015983582,0.00229978561401,472.646600008,0.0215001106262,0.486299991608,exp1,panther.net,pilot.0002,rp.session.radical.mingtha.017034.0002,unit.000043
156,302.424399853,0.00139999389648,0.00119996070862,296.888400078,0.0215001106262,0.485599994659,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000044
157,303.484300137,0.00160002708435,0.00189995765686,266.257400036,0.0215001106262,0.484899997711,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000045
158,307.462200165,0.00160002708435,0.00129985809326,314.931300163,0.0215001106262,0.484299898148,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000046
159,479.425600052,0.0025999546051,0.00230002403259,473.743299961,0.0215001106262,0.483500003815,exp1,panther.net,pilot.0002,rp.session.radical.mingtha.017034.0002,unit.000047
160,234.290499926,0.00309991836548,0.00160002708435,262.610500097,0.0215001106262,0.482899904251,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000048
161,265.311800003,0.00150012969971,0.00160002708435,226.201499939,0.0215001106262,0.482199907303,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000049
162,270.321900129,0.000900030136108,0.000799894332886,182.480700016,0.0215001106262,0.481599807739,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000050
163,301.450400114,0.00139999389648,0.00119996070862,299.864899874,0.0215001106262,0.480899810791,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000051
164,351.34800005,0.00150012969971,0.00110006332397,342.740199804,0.0215001106262,0.480299949646,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0002,unit.000052
165,285.386300087,0.00119996070862,0.00119996070862,290.294399977,0.0215001106262,0.479699850082,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000053
166,326.503000021,0.00200009346008,0.00139999389648,365.378199816,0.0215001106262,0.479099988937,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000054
167,350.359100103,0.00190019607544,0.0010998249054,375.89289999,0.0215001106262,0.478399991989,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0002,unit.000055
168,198.200500011,0.00110006332397,0.00139999389648,186.411799908,0.0215001106262,0.477799892426,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000056
169,193.195500135,0.0010998249054,0.00180006027222,191.619699955,0.0215001106262,0.477200031281,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000057
170,306.444999933,0.00150012969971,0.00149989128113,237.447700024,0.0215001106262,0.476599931717,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000058
171,325.617500067,0.00130009651184,0.00139999389648,295.565599918,0.0215001106262,0.475899934769,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000059
172,339.339299917,0.00169992446899,0.00139999389648,355.441600084,0.0215001106262,0.475299835205,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0002,unit.000060
173,484.416699886,0.00219988822937,0.0025999546051,474.766600132,0.0215001106262,0.47469997406,exp1,panther.net,pilot.0002,rp.session.radical.mingtha.017034.0002,unit.000061
174,322.511299849,0.00149989128113,0.00130009651184,307.838000059,0.0215001106262,0.474099874496,exp1,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mingtha.017034.0002,unit.000062
175,302.486000061,0.00410008430481,0.00189995765686,293.863699913,0.0215001106262,0.473500013351,exp1,iu.edu,pilot.0000,rp.session.radical.mingtha.017034.0002,unit.000063
176,363.361999989,0.00160002708435,0.00139999389648,357.73939991,0.00859999656677,0.765799999237,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0003,unit.000000
177,516.340300083,0.00349998474121,0.00270009040833,0.00129985809326,0.00859999656677,0.764699935913,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0003,unit.000001
178,384.549700022,0.0019998550415,0.00159978866577,0.000800132751465,0.00859999656677,0.763799905777,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0003,unit.000002
179,347.537000179,0.00210022926331,0.00159978866577,0.000699996948242,0.00859999656677,0.762799978256,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0003,unit.000003
180,301.481800079,0.00180006027222,0.00149989128113,292.14289999,0.00859999656677,0.76189994812,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0003,unit.000004
181,302.476700068,0.00370001792908,0.00139999389648,292.553099871,0.00859999656677,0.760999917984,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0003,unit.000005
182,328.496000051,0.00130009651184,0.00139999389648,290.586499929,0.00859999656677,0.760099887848,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0003,unit.000006
183,302.47329998,0.00190019607544,0.00169992446899,294.83949995,0.00859999656677,0.759199857712,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0003,unit.000007
184,277.657299995,0.00180006027222,0.00110006332397,0.000400066375732,0.00859999656677,0.758399963379,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0003,unit.000008
185,302.465800047,0.00180006027222,0.00189995765686,277.66050005,0.00859999656677,0.757499933243,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0003,unit.000009
186,368.366899967,0.0019998550415,0.00139999389648,384.55369997,0.00859999656677,0.756399869919,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0003,unit.000010
187,492.477900028,0.00349998474121,0.00249981880188,516.347300053,0.00859999656677,0.755399942398,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0003,unit.000011
188,299.507000208,0.00160002708435,0.00149989128113,291.414200068,0.00859999656677,0.754600048065,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0003,unit.000012
189,300.412500143,0.00210022926331,0.00149989128113,347.541399956,0.00859999656677,0.753599882126,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0003,unit.000013
190,489.786500216,0.00230002403259,0.00239992141724,483.794300079,0.00859999656677,0.75269985199,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0003,unit.000014
191,363.361000061,0.00160002708435,0.00139999389648,355.788699865,0.00859999656677,0.751800060272,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0003,unit.000015
192,212.226799965,0.00110006332397,0.00119996070862,204.920400143,0.0143001079559,0.298899888992,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000000
193,274.346600056,0.00189995765686,0.00180006027222,291.431299925,0.0143001079559,0.297899961472,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000001
194,361.357800007,0.00130009651184,0.00170016288757,352.501299858,0.0143001079559,0.296799898148,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0004,unit.000002
195,479.370599985,0.00219988822937,0.00230002403259,469.972500086,0.0143001079559,0.295899868011,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0004,unit.000003
196,228.253600121,0.00139999389648,0.00119996070862,206.130199909,0.0143001079559,0.294899940491,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000004
197,328.325599909,0.00149989128113,0.00119996070862,350.907200098,0.0143001079559,0.293999910355,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0004,unit.000005
198,288.389300108,0.00169992446899,0.00189995765686,265.937999964,0.0143001079559,0.293099880219,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000006
199,212.227200031,0.00139999389648,0.00130009651184,207.717200041,0.0143001079559,0.292199850082,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000007
200,360.358099937,0.00119996070862,0.00149989128113,352.589400053,0.0143001079559,0.291199922562,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0004,unit.000008
201,480.451099873,0.00240015983582,0.00250005722046,476.08859992,0.0143001079559,0.289999961853,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0004,unit.000009
202,367.600799799,0.00160002708435,0.00130009651184,0.000699996948242,0.0143001079559,0.288800001144,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0004,unit.000010
203,363.359999895,0.00160002708435,0.00150012969971,367.608299971,0.0143001079559,0.287800073624,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0004,unit.000011
204,515.536900043,0.00239992141724,0.00230002403259,0.000799894332886,0.0143001079559,0.286900043488,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0004,unit.000012
205,485.364900112,0.00239992141724,0.0025999546051,515.543200016,0.0143001079559,0.286000013351,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0004,unit.000013
206,256.340600014,0.00180006027222,0.00160002708435,292.548799992,0.0143001079559,0.285099983215,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000014
207,230.282699823,0.00139999389648,0.00180006027222,261.18840003,0.0143001079559,0.284199953079,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000015
208,363.356699944,0.000900030136108,0.00139999389648,354.576499939,0.0143001079559,0.283299922943,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0004,unit.000016
209,480.360999823,0.00269985198975,0.00270009040833,477.14560008,0.0143001079559,0.282399892807,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0004,unit.000017
210,326.302199841,0.00189995765686,0.00150012969971,0.000799894332886,0.0143001079559,0.281599998474,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000018
211,271.380700111,0.00189995765686,0.00139999389648,326.307299852,0.0143001079559,0.280699968338,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000019
212,280.347400188,0.000999927520752,0.00209999084473,219.378000021,0.0143001079559,0.279799938202,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000020
213,483.378199816,0.00290012359619,0.00260019302368,469.119599819,0.0143001079559,0.278899908066,exp1,panther.net,pilot.0003,rp.session.radical.mingtha.017034.0004,unit.000021
214,244.268699884,0.00139999389648,0.00100016593933,222.217899799,0.0143001079559,0.278100013733,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000022
215,248.299499989,0.00189995765686,0.00139999389648,279.099500179,0.0143001079559,0.277199983597,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000023
216,299.471600056,0.00180006027222,0.00189995765686,292.835700035,0.0143001079559,0.276299953461,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000024
217,215.235899925,0.00129985809326,0.00139999389648,212.878100157,0.0143001079559,0.275399923325,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000025
218,279.377100229,0.00180006027222,0.00209999084473,248.904399872,0.0143001079559,0.274600028992,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000026
219,357.356600046,0.00150012969971,0.00180006027222,353.752999783,0.0143001079559,0.273699998856,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0004,unit.000027
220,300.466800213,0.00110006332397,0.00149989128113,272.963000059,0.0143001079559,0.272799968719,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000028
221,217.234899998,0.00139999389648,0.00129985809326,235.697700024,0.0143001079559,0.271899938583,exp1,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mingtha.017034.0004,unit.000029
222,276.353500128,0.00230002403259,0.00139999389648,0.00059986114502,0.0143001079559,0.27110004425,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000030
223,301.465199947,0.00230002403259,0.00200009346008,276.357199907,0.0143001079559,0.270299911499,exp1,iu.edu,pilot.0001,rp.session.radical.mingtha.017034.0004,unit.000031
224,345.344299793,0.00149989128113,0.00139999389648,338.561600208,0.00799989700317,0.228699922562,exp1,fnal.gov,pilot.0002,rp.session.radical.mingtha.017034.0005,unit.000000
225,636.653100014,0.00200009346008,0.306400060654,0.000699996948242,0.00799989700317,0.227699995041,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0005,unit.000001
226,264.641000032,0.00180006027222,0.00130009651184,0.000799894332886,0.00799989700317,0.226999998093,exp1,fnal.gov,pilot.0001,rp.session.radical.mingtha.017034.0005,unit.000002
227,355.684499979,0.00169992446899,0.00139999389648,0.000600099563599,0.00799989700317,0.226300001144,exp1,fnal.gov,pilot.0002,rp.session.radical.mingtha.017034.0005,unit.000003
228,191.190400124,0.000999927520752,0.000699996948242,225.378299952,0.00799989700317,0.225600004196,exp1,phys.uconn.edu,pilot.0000,rp.session.radical.mingtha.017034.0005,unit.000004
229,248.242999792,0.00100016593933,0.00110006332397,181.431499958,0.00799989700317,0.224900007248,exp1,phys.uconn.edu,pilot.0000,rp.session.radical.mingtha.017034.0005,unit.000005
230,603.591799974,0.00139999389648,0.00110006332397,607.275300026,0.00799989700317,0.224299907684,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0005,unit.000006
231,233.226300001,0.00150012969971,0.00170016288757,262.643699884,0.00799989700317,0.223599910736,exp1,fnal.gov,pilot.0001,rp.session.radical.mingtha.017034.0005,unit.000007
232,306.452600002,0.00180006027222,0.000999927520752,0.000699996948242,0.00799989700317,0.223000049591,exp1,phys.uconn.edu,pilot.0000,rp.session.radical.mingtha.017034.0005,unit.000008
233,246.245100021,0.00180006027222,0.00139999389648,306.455699921,0.00799989700317,0.221899986267,exp1,phys.uconn.edu,pilot.0000,rp.session.radical.mingtha.017034.0005,unit.000009
234,273.271399975,0.00180006027222,0.00100016593933,264.644899845,0.00799989700317,0.221199989319,exp1,fnal.gov,pilot.0001,rp.session.radical.mingtha.017034.0005,unit.000010
235,616.622400045,0.00200009346008,0.00169992446899,636.963000059,0.00799989700317,0.220299959183,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0005,unit.000011
236,233.231100082,0.00160002708435,0.00119996070862,242.512799978,0.00799989700317,0.219300031662,exp1,phys.uconn.edu,pilot.0000,rp.session.radical.mingtha.017034.0005,unit.000012
237,348.346300125,0.00169992446899,0.00119996070862,355.689100027,0.00799989700317,0.218400001526,exp1,fnal.gov,pilot.0002,rp.session.radical.mingtha.017034.0005,unit.000013
238,309.313299894,0.00139999389648,0.00110006332397,225.618499994,0.00799989700317,0.217400074005,exp1,fnal.gov,pilot.0001,rp.session.radical.mingtha.017034.0005,unit.000014
239,349.350699902,0.00150012969971,0.00150012969971,338.089999914,0.00799989700317,0.216500043869,exp1,fnal.gov,pilot.0002,rp.session.radical.mingtha.017034.0005,unit.000015
240,328.340800047,0.00150012969971,0.00149989128113,349.531599998,0.0153000354767,0.286499977112,exp1,fnal.gov,pilot.0001,rp.session.radical.mingtha.017034.0006,unit.000000
241,253.250499964,0.00129985809326,0.00110006332397,222.364500046,0.0153000354767,0.285099983215,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0006,unit.000001
242,359.388000011,0.00180006027222,0.00150012969971,310.567199945,0.0153000354767,0.28400015831,exp1,fnal.gov,pilot.0001,rp.session.radical.mingtha.017034.0006,unit.000002
243,320.320199966,0.00170016288757,0.00119996070862,290.747999907,0.0153000354767,0.283200025558,exp1,fnal.gov,pilot.0001,rp.session.radical.mingtha.017034.0006,unit.000003
244,255.252899885,0.00180006027222,0.00139999389648,242.847700119,0.0153000354767,0.282299995422,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0006,unit.000004
245,604.623699903,0.00180006027222,0.00150012969971,620.231799841,0.0153000354767,0.281300067902,exp1,fnal.gov,pilot.0002,rp.session.radical.mingtha.017034.0006,unit.000005
246,273.276299953,0.00189995765686,0.00119996070862,275.02060008,0.0153000354767,0.280400037766,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0006,unit.000006
247,627.631299973,0.00189995765686,0.00190019607544,583.766299963,0.0153000354767,0.279500007629,exp1,fnal.gov,pilot.0002,rp.session.radical.mingtha.017034.0006,unit.000007
248,590.607400179,0.00169992446899,0.00179982185364,598.425000191,0.0153000354767,0.278500080109,exp1,fnal.gov,pilot.0002,rp.session.radical.mingtha.017034.0006,unit.000008
249,241.240200043,0.00119996070862,0.000999927520752,391.168500185,0.0153000354767,0.277400016785,exp1,fnal.gov,pilot.0000,rp.session.radical.mingtha.017034.0006,unit.000009
250,350.188499928,0.00149989128113,0.00169992446899,0.000600099563599,0.0153000354767,0.276400089264,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0006,unit.000010
251,247.245100021,0.00149989128113,0.00119996070862,350.192300081,0.0153000354767,0.275599956512,exp1,fnal.gov,pilot.0003,rp.session.radical.mingtha.017034.0006,unit.000011
252,674.719000101,0.00210022926331,0.00179982185364,0.000699996948242,0.0153000354767,0.27480006218,exp1,fnal.gov,pilot.0002,rp.session.radical.mingtha.017034.0006,unit.000012
